,id_,trader_id,product_id,quantity,supplier_id,payment_id,date_of_order
8098,133971,2732504,277,29,472,6,2022-12-19
8099,137574,2653265,285,41,467,4,2022-11-08
8100,120439,2996059,250,33,452,4,2022-12-11
8101,120989,2875960,286,60,451,1,2022-06-23
8102,125478,2702507,285,57,452,3,2024-02-02
8103,126282,2646380,262,64,452,2,2022-12-29
8104,124200,2601982,255,19,454,1,2023-09-11
8105,136523,2934127,262,61,466,3,2023-07-13
8106,139094,2902930,286,38,458,2,2022-10-07
8107,138379,2875286,281,33,472,2,2022-08-29
8108,123713,2767590,271,33,451,3,2023-05-19
8109,124270,2800361,255,6,455,5,2023-12-30
8110,120554,2608915,265,20,471,4,2023-01-30
8111,121108,2974489,286,11,465,3,2022-12-13
8112,139718,2995795,250,18,467,5,2024-04-25
8113,132283,2770986,286,67,451,6,2023-11-20
8114,128477,2691482,250,3,459,5,2023-01-12
8115,121338,2775708,269,59,475,4,2024-01-07
8116,137579,2754906,265,45,470,6,2022-11-01
8117,126352,2698963,251,14,473,2,2023-03-05
8118,122788,2968274,289,62,452,5,2022-07-09
8119,129329,2606881,289,37,471,4,2022-08-14
8120,126966,2912204,279,2,453,4,2022-08-09
8121,139481,2557100,261,48,458,4,2022-06-30
8122,138738,2924981,251,10,464,1,2023-07-24
8123,131054,2563316,285,53,451,2,2024-03-25
8124,134299,2665195,280,18,455,3,2022-08-03
8125,133341,2915637,257,43,457,1,2023-04-14
8126,124857,2604481,257,29,468,6,2022-10-27
8127,134851,2848485,286,28,471,4,2022-06-24
8128,133582,2996635,279,45,451,5,2023-11-13
8129,129086,2759073,269,53,461,1,2023-09-02
8130,125470,2549758,252,35,470,2,2023-09-17
8131,121098,2513508,269,35,468,2,2022-10-23
8132,127860,2688744,262,33,455,2,2024-03-25
8133,133856,2566183,264,22,468,4,2024-05-10
8134,121442,2547969,265,7,459,6,2023-09-10
8135,121640,2761724,262,28,455,6,2022-07-07
8136,127672,2622486,277,59,472,5,2023-08-15
8137,129639,2757186,266,59,453,1,2024-02-26
8138,133844,2582372,254,50,469,3,2023-08-20
8139,120351,2638972,245,32,465,3,2023-06-22
8140,134295,2754585,266,54,461,4,2023-06-24
8141,136232,2834618,295,39,455,3,2023-06-08
8142,130260,2879299,251,41,465,4,2023-01-11
8143,130768,2523654,251,25,472,2,2023-08-28
8144,124055,2917443,251,68,468,6,2023-01-17
8145,129412,2679692,276,51,456,6,2023-08-30
8146,134067,2605241,286,18,466,3,2023-08-18
8147,125483,2683707,280,1,460,6,2023-03-10
8148,134520,2733789,286,22,458,6,2023-03-17
8149,126737,2887685,250,16,472,1,2023-10-06
8150,131525,2582813,276,36,471,4,2022-06-21
8151,128353,2619941,263,31,468,6,2023-02-15
8152,137628,2850751,265,42,475,3,2024-03-02
8153,127551,2641435,263,63,469,4,2023-03-08
8154,124691,2654284,286,67,463,2,2023-03-19
8155,127218,2958822,279,47,469,2,2022-12-04
8156,135920,2859705,275,67,455,6,2023-12-26
8157,138064,2558830,271,34,466,1,2023-08-20
8158,134568,2730357,278,55,453,1,2023-03-15
8159,124354,2979749,262,69,461,3,2024-02-15
8160,135438,2869062,289,15,459,2,2022-08-07
8161,125377,2918305,289,56,457,2,2022-11-12
8162,138719,2900496,262,57,470,3,2022-06-18
8163,133334,2801194,285,2,452,5,2022-10-03
8164,125827,2754410,286,64,475,2,2023-02-27
8165,129221,2740589,276,28,464,4,2023-12-05
8166,128422,2529449,279,42,464,2,2023-07-30
8167,132133,2699508,254,22,470,1,2022-10-21
8168,126853,2619777,276,50,460,4,2023-12-26
8169,129603,2936378,251,56,456,5,2023-04-24
8170,127913,2737285,278,5,456,2,2023-01-07
8171,131161,2909441,289,5,470,2,2023-12-14
8172,138183,2757759,244,53,460,4,2022-09-25
8173,131685,2988861,245,10,455,4,2023-11-24
8174,139971,2569129,272,1,463,6,2024-05-09
8175,132969,2733223,250,52,473,1,2024-03-06
8176,123176,2621016,250,38,460,2,2022-07-11
8177,138914,2936185,246,51,475,1,2022-07-12
8178,131340,2603213,277,19,464,5,2024-01-20
8179,139310,2619647,240,48,453,5,2023-05-15
8180,134076,2727798,240,4,470,4,2024-05-20
8181,137946,2679560,275,9,457,2,2023-06-06
8182,127533,2936185,263,1,460,2,2024-03-06
8183,134418,2765568,277,13,470,6,2022-11-06
8184,127579,2719360,271,17,475,3,2022-07-30
8185,125939,2894423,251,40,472,4,2023-10-02
8186,133539,2755858,279,10,475,2,2023-03-03
8187,138263,2557202,266,15,473,6,2023-12-17
8188,124763,2757003,289,6,465,1,2023-03-17
8189,129661,2637098,279,19,454,3,2022-11-08
8190,132723,2755858,291,7,454,5,2023-07-02
8191,125841,2804156,244,1,457,2,2024-06-01
8192,128982,2945240,266,48,473,4,2023-01-29
8193,131295,2890280,278,13,450,3,2024-03-02
8194,122630,2552363,275,6,458,5,2023-07-03
8195,122280,2611363,277,27,473,2,2024-06-10
8196,130946,2532431,257,27,475,2,2022-12-23
8197,127711,2754906,285,69,472,5,2023-05-01
8198,130049,2873109,278,69,470,1,2023-12-17
8199,131238,2751526,277,45,469,3,2023-11-13
8200,130780,2918268,277,34,460,6,2023-08-18
8201,125736,2687586,250,51,454,3,2024-02-12
8202,138884,2630076,265,20,467,3,2022-08-16
8203,139014,2653937,276,1,460,6,2023-01-31
8204,138994,2750887,244,69,471,6,2023-04-13
8205,136038,2964392,285,48,459,6,2023-04-21
8206,129111,2590588,266,25,452,1,2023-08-20
8207,134558,2972417,248,61,472,1,2022-11-29
8208,129092,2723699,277,49,468,5,2022-08-28
8209,135647,2861561,285,54,466,1,2024-05-15
8210,125696,2848538,263,38,457,2,2024-02-29
8211,137130,2548590,265,44,468,1,2022-08-24
8212,135874,2697070,263,34,452,3,2023-01-27
8213,130811,2609507,256,46,465,1,2024-02-22
8214,129918,2703197,264,62,451,4,2022-10-16
8215,128925,2726239,256,13,454,6,2022-10-08
8216,123900,2569280,252,18,451,1,2023-11-03
8217,122790,2712695,262,54,456,6,2022-12-08
8218,126209,2975630,278,1,471,6,2022-09-24
8219,134501,2760513,269,48,468,1,2023-02-04
8220,139054,2706717,251,56,456,1,2023-10-31
8221,126293,2600756,261,51,465,3,2023-12-12
8222,130108,2726124,275,35,464,3,2022-11-02
8223,127825,2627550,246,28,468,2,2023-06-22
8224,123728,2755825,246,30,452,6,2024-01-24
8225,129722,2652892,261,7,453,3,2023-11-23
8226,130180,2672785,262,17,451,4,2023-10-06
8227,132091,2858617,266,49,453,3,2022-07-30
8228,137026,2717523,256,60,464,5,2023-05-13
8229,133918,2979237,240,37,467,3,2023-01-07
8230,131664,2758099,291,37,459,1,2023-06-26
8231,125556,2710823,286,61,454,5,2023-05-27
8232,136487,2922553,257,13,460,2,2022-07-11
8233,121740,2825632,254,1,459,3,2023-10-22
8234,131339,2547969,240,15,459,3,2022-12-27
8235,139921,2887508,244,40,472,3,2023-06-12
8236,130115,2875280,255,47,452,4,2022-11-29
8237,135918,2718653,283,50,456,6,2022-08-06
8238,134963,2552363,262,48,459,5,2023-06-06
8239,135574,2979754,254,29,465,6,2024-01-16
8240,130493,2729115,263,20,473,6,2024-01-12
8241,122994,2669680,263,24,462,3,2023-01-23
8242,132009,2585020,279,42,473,2,2023-01-10
8243,132606,2684431,271,59,458,4,2023-10-15
8244,134378,2893136,281,28,453,5,2024-02-25
8245,128453,2712714,285,62,455,6,2024-05-08
8246,134493,2898185,266,60,451,6,2023-10-18
8247,126391,2701570,248,49,464,2,2022-09-12
8248,123004,2950425,246,61,461,5,2023-09-03
8249,138105,2929175,257,20,468,6,2023-02-11
8250,132260,2794755,254,35,469,5,2024-02-01
8251,134541,2858240,244,12,468,3,2024-03-24
8252,131838,2900901,251,32,456,4,2023-02-11
8253,129897,2722402,263,42,463,5,2024-05-21
8254,134536,2836772,251,4,458,3,2022-10-13
8255,138065,2509790,250,36,467,5,2023-11-16
8256,133879,2543829,262,14,472,5,2023-01-22
8257,120266,2728044,286,30,475,1,2023-08-22
8258,120081,2541889,295,30,462,6,2023-03-24
8259,122774,2765260,251,21,451,3,2023-07-12
8260,121812,2963367,286,13,456,1,2023-10-26
8261,132663,2668336,245,18,454,3,2023-10-10
8262,135321,2707307,279,38,470,3,2023-03-22
8263,120553,2567602,262,59,470,3,2023-02-08
8264,120548,2574006,261,17,473,1,2022-11-11
8265,130507,2750887,286,2,462,1,2023-10-26
8266,137470,2611050,286,61,455,6,2024-06-06
8267,130150,2739578,277,56,460,1,2023-08-31
8268,126994,2863018,244,37,467,2,2023-03-07
8269,139532,2811387,285,68,472,4,2022-09-26
8270,131463,2921509,266,51,452,5,2024-03-31
8271,126198,2539829,295,60,459,4,2023-05-16
8272,121860,2546346,271,47,465,2,2023-08-09
8273,135260,2794915,257,2,469,6,2023-06-02
8274,138559,2570369,264,67,454,4,2023-03-31
8275,123972,2572828,275,27,460,1,2023-02-05
8276,133109,2989941,245,38,464,3,2023-06-12
8277,137459,2825637,251,60,451,1,2023-06-28
8278,137174,2934969,281,12,472,4,2022-11-04
8279,122677,2910392,295,14,456,2,2024-03-06
8280,130047,2884809,278,62,470,6,2024-02-25
8281,128393,2796641,245,29,468,5,2023-01-07
8282,138854,2816042,255,65,462,4,2023-08-10
8283,128880,2674444,295,63,470,6,2022-09-09
8284,138378,2651224,263,39,457,2,2022-08-30
8285,124893,2835938,280,22,454,2,2022-09-15
8286,129238,2590108,254,65,473,5,2023-11-10
8287,122260,2777550,257,31,451,4,2022-06-25
8288,123735,2901780,263,54,469,4,2023-12-18
8289,135799,2791608,245,34,451,3,2022-08-21
8290,131887,2865259,281,46,464,2,2023-03-05
8291,123288,2618355,272,34,467,4,2022-09-25
8292,130855,2811900,280,15,451,3,2024-05-01
8293,136704,2825874,252,6,473,2,2023-06-01
8294,130129,2590035,261,54,465,6,2022-08-06
8295,133946,2968274,286,8,471,4,2023-04-13
8296,131114,2601982,280,39,467,2,2023-09-09
8297,121002,2940302,289,42,470,4,2024-02-26
8298,129020,2592166,281,54,467,4,2023-08-21
8299,134354,2747456,269,19,450,4,2023-12-26
8300,132235,2618355,285,62,453,5,2022-12-18
8301,126733,2842105,277,44,466,3,2024-03-08
8302,136334,2535990,261,67,462,5,2022-08-30
8303,137246,2877970,276,39,458,4,2024-02-08
8304,121948,2989969,286,34,450,4,2024-01-20
8305,126750,2661134,265,12,463,1,2023-04-15
8306,132301,2667499,244,7,450,3,2022-08-29
8307,121014,2637098,257,5,452,2,2023-02-12
8308,125181,2954638,256,35,469,6,2022-09-22
8309,131048,2985684,285,38,450,2,2024-06-06
8310,121786,2796641,251,61,467,1,2023-12-11
8311,138880,2816326,263,54,475,5,2023-09-12
8312,128762,2568673,256,24,467,2,2022-08-23
8313,127185,2584570,291,24,451,1,2023-01-07
8314,128972,2992427,244,20,453,3,2023-04-15
8315,130869,2673123,263,7,461,1,2023-06-08
8316,132741,2529183,261,9,471,2,2022-11-13
8317,133624,2898453,291,13,464,4,2023-08-18
8318,138354,2841587,285,18,473,2,2023-08-15
8319,137252,2801194,256,39,469,2,2024-03-10
8320,129200,2757272,240,4,470,3,2023-10-26
8321,121427,2697459,272,48,472,2,2024-02-05
8322,129964,2770775,256,44,463,4,2024-06-07
8323,132374,2887685,283,33,467,5,2022-10-25
8324,133273,2874481,257,42,452,6,2023-02-28
8325,126761,2614650,263,67,472,1,2023-06-11
8326,124768,2903290,279,53,458,6,2023-12-15
8327,122272,2752677,281,21,467,4,2023-04-29
8328,135129,2741553,257,58,452,1,2023-02-11
8329,123773,2755714,285,70,467,1,2023-01-27
8330,128933,2791038,252,62,452,5,2022-11-22
8331,127652,2877236,277,28,459,3,2023-02-05
8332,139654,2841455,289,64,464,5,2023-12-25
8333,130643,2584654,264,19,456,5,2024-06-09
8334,129961,2957663,266,55,472,1,2023-12-24
8335,122414,2635099,257,37,457,1,2023-08-27
8336,139202,2943875,251,17,452,1,2024-05-29
8337,129645,2732753,256,14,460,4,2022-12-06
8338,127788,2920905,255,68,453,3,2022-07-13
8339,133126,2875286,289,58,468,5,2023-01-21
8340,124580,2785809,281,22,458,2,2023-02-18
8341,126841,2887636,295,10,453,5,2024-03-27
8342,137513,2766231,277,2,467,5,2023-12-22
8343,132456,2929651,263,56,465,3,2022-06-19
8344,120852,2844827,272,29,455,5,2023-05-20
8345,120186,2844875,278,25,473,2,2022-10-19
8346,124386,2714255,283,32,467,1,2022-06-28
8347,138024,2928803,283,32,450,6,2024-03-21
8348,123086,2550776,277,20,450,5,2022-10-14
8349,126447,2863464,266,18,450,4,2022-06-24
8350,125341,2691867,262,1,470,1,2023-01-09
8351,126908,2566253,281,45,456,5,2023-01-13
8352,120670,2624297,277,5,458,3,2023-03-11
8353,137839,2844875,276,4,452,3,2023-09-21
8354,128591,2865085,250,51,457,1,2022-08-30
8355,124566,2868565,248,1,469,1,2023-05-03
8356,130155,2731582,265,4,450,5,2023-10-15
8357,130866,2930068,278,5,468,3,2023-05-05
8358,132894,2926387,272,1,452,1,2023-11-04
8359,127667,2746064,261,61,463,3,2023-08-16
8360,127626,2926419,244,29,461,3,2022-12-10
8361,138302,2727798,275,27,463,5,2022-08-14
8362,135604,2883712,251,44,460,4,2024-02-10
8363,122340,2512258,251,26,473,3,2024-03-27
8364,125844,2909013,275,27,461,4,2022-12-08
8365,133826,2542721,272,18,460,4,2023-08-07
8366,128226,2889138,261,28,461,2,2024-03-11
8367,123387,2559938,285,45,458,5,2024-01-20
8368,133739,2817664,279,60,454,6,2024-04-22
8369,136394,2930170,285,39,451,6,2022-12-15
8370,124570,2736410,263,14,470,6,2024-03-27
8371,138502,2898296,250,28,475,6,2024-03-15
8372,122366,2713053,269,4,459,6,2023-01-18
8373,128260,2697070,246,17,457,4,2023-10-19
8374,130909,2572429,257,62,459,2,2022-10-23
8375,131245,2880567,266,61,458,1,2023-11-12
8376,135561,2795849,279,24,455,4,2022-06-29
8377,128479,2762344,240,61,472,5,2022-10-17
8378,126754,2754860,255,26,455,1,2022-08-26
8379,121096,2945103,271,12,463,1,2023-02-06
8380,127540,2624364,245,2,471,6,2023-01-19
8381,135599,2822511,240,44,472,5,2022-08-04
8382,139777,2909651,244,3,469,2,2023-08-09
8383,139692,2510220,263,11,465,5,2022-11-08
8384,129670,2890560,265,48,453,1,2023-04-29
8385,126600,2749215,289,57,464,3,2022-07-25
8386,133111,2611709,265,31,457,6,2023-09-16
8387,132552,2778233,257,51,464,4,2023-11-26
8388,128205,2705323,257,50,452,4,2024-04-20
8389,138381,2621944,291,18,466,4,2023-01-25
8390,134362,2917443,263,45,453,1,2023-03-13
8391,127367,2686202,250,34,470,4,2023-10-24
8392,123131,2514472,271,46,460,3,2023-02-15
8393,131925,2943343,285,28,465,3,2023-01-31
8394,138875,2658289,261,41,459,6,2023-02-23
8395,133983,2781407,286,53,464,2,2024-03-06
8396,134946,2982221,271,22,456,5,2023-10-25
8397,125671,2687200,277,32,472,5,2023-06-17
8398,125389,2528706,285,25,454,4,2024-01-24
8399,131372,2653865,262,68,451,3,2024-05-10
8400,127042,2783810,286,47,473,5,2024-03-11
8401,129393,2536026,277,26,461,3,2023-08-07
8402,121553,2992096,276,64,472,6,2023-04-17
8403,136700,2922553,283,10,460,4,2023-02-21
8404,131177,2850908,280,11,454,1,2024-03-25
8405,130835,2922433,251,20,470,3,2024-01-03
8406,133969,2976083,295,54,470,5,2022-08-12
8407,136767,2667182,277,40,461,5,2023-03-09
8408,122418,2639215,250,43,471,5,2023-11-18
8409,122039,2944045,276,49,458,4,2024-01-26
8410,135610,2862374,250,45,457,2,2023-12-21
8411,129157,2849383,255,20,470,6,2023-04-01
8412,124773,2873109,272,5,467,3,2023-03-27
8413,133054,2817773,276,26,464,5,2022-10-04
8414,124063,2955599,246,10,459,5,2023-10-12
8415,126486,2845850,250,35,469,3,2023-01-23
8416,132839,2984254,281,40,468,5,2023-03-13
8417,130697,2698360,275,22,464,3,2024-01-26
8418,139996,2504347,281,68,457,1,2022-10-06
8419,123056,2697517,264,11,460,6,2022-08-17
8420,132879,2566253,266,69,473,2,2023-08-24
8421,131609,2787078,250,54,466,4,2022-09-06
8422,122193,2846621,246,24,450,6,2023-08-28
8423,128633,2944870,262,49,465,2,2022-09-13
8424,122849,2619254,277,16,473,4,2024-04-09
8425,139553,2729794,240,43,454,6,2023-01-01
8426,138336,2620014,251,27,466,1,2023-06-21
8427,121107,2941230,277,40,460,4,2023-03-09
8428,124625,2518609,281,9,464,4,2022-08-20
8429,125210,2600805,262,6,459,3,2023-07-18
8430,130266,2556893,250,11,464,1,2022-08-23
8431,128682,2809333,291,21,469,6,2023-08-08
8432,138118,2641700,279,58,467,4,2023-02-04
8433,138453,2827835,240,46,459,3,2023-03-26
8434,124807,2830996,276,64,462,6,2023-10-03
8435,123593,2988421,251,20,452,5,2024-03-19
8436,139461,2903439,278,47,456,4,2022-11-09
8437,139690,2516081,246,3,465,2,2023-09-27
8438,135382,2850668,251,41,469,6,2023-02-28
8439,135366,2598199,265,33,453,6,2022-11-25
8440,133487,2799689,257,3,455,5,2023-05-27
8441,132312,2813882,251,4,463,3,2022-10-28
8442,131629,2550925,256,4,452,1,2023-09-18
8443,137860,2936570,263,61,456,3,2023-09-09
8444,124046,2720676,277,7,471,3,2023-01-15
8445,121520,2648925,250,9,468,1,2022-09-24
8446,138726,2966789,263,64,472,1,2024-05-01
8447,129702,2567115,257,27,459,4,2022-12-26
8448,126136,2903996,283,58,459,3,2023-07-02
8449,124899,2722788,266,59,471,4,2023-07-15
8450,128677,2707307,286,49,452,6,2023-07-04
8451,126388,2717066,286,26,453,1,2023-12-09
8452,139862,2765243,262,26,461,3,2022-11-01
8453,128169,2609027,263,54,459,6,2024-04-06
8454,125989,2996059,262,52,468,4,2022-07-31
8455,137435,2502092,262,70,456,1,2023-04-21
8456,135660,2730065,250,46,466,6,2022-06-26
8457,129296,2906330,291,17,463,3,2023-01-09
8458,132727,2667496,246,32,459,4,2022-09-06
8459,124704,2890506,264,20,467,4,2023-04-04
8460,139037,2898888,264,42,472,2,2023-11-24
8461,123084,2982001,271,33,469,6,2023-04-13
8462,124883,2634003,291,6,455,2,2022-12-21
8463,126048,2996663,291,53,459,5,2023-11-02
8464,136693,2745063,265,21,463,1,2022-08-11
8465,131027,2667496,277,23,450,4,2022-09-04
8466,129528,2688711,276,41,475,3,2022-08-30
8467,130434,2964392,244,22,462,2,2023-02-20
8468,127590,2572429,271,34,457,6,2022-09-03
8469,127236,2546397,264,53,473,6,2022-12-06
8470,125974,2726059,250,49,453,2,2022-08-24
8471,135339,2605241,262,55,470,1,2024-06-13
8472,127080,2779250,244,67,459,6,2023-10-22
8473,130170,2556748,250,51,466,6,2023-04-14
8474,128939,2620014,263,2,455,6,2022-09-25
8475,122514,2743121,266,25,450,5,2024-06-01
8476,139271,2730176,257,57,461,5,2023-10-04
8477,139936,2827875,245,70,470,1,2023-07-01
8478,135783,2865259,275,48,466,2,2024-03-10
8479,138039,2746295,251,8,466,5,2023-02-05
8480,127928,2820854,250,21,475,5,2023-07-14
8481,126104,2748309,295,49,464,2,2022-06-22
8482,123193,2971287,275,27,456,1,2023-05-03
8483,125535,2607851,286,23,452,6,2022-08-01
8484,131292,2948922,266,59,469,6,2024-03-20
8485,131231,2507287,250,14,453,4,2022-11-09
8486,134336,2789574,250,61,467,4,2023-09-12
8487,137378,2940862,285,39,464,3,2024-04-05
8488,135598,2988842,271,15,456,1,2023-01-19
8489,138331,2999579,266,55,453,1,2022-07-01
8490,137341,2573883,251,54,470,4,2022-08-17
8491,128789,2752709,283,8,470,2,2023-10-03
8492,125970,2997114,257,55,466,5,2024-01-12
8493,134855,2623799,263,48,451,5,2023-08-23
8494,127403,2996635,255,69,462,5,2023-04-06
8495,138215,2652892,277,8,451,1,2023-03-02
8496,133342,2881380,262,38,465,4,2023-11-30
8497,136309,2670309,244,69,465,4,2023-04-04
8498,139209,2726093,277,16,450,6,2024-04-17
8499,124582,2996635,286,20,462,6,2023-01-18
8500,126715,2577627,246,20,450,5,2022-11-05
8501,126025,2715794,281,49,469,5,2023-08-22
8502,134591,2908383,250,38,457,1,2024-03-26
8503,129487,2897410,286,16,457,2,2024-05-14
8504,131550,2894423,276,48,458,6,2023-11-29
8505,137037,2820847,269,60,473,6,2023-08-13
8506,134211,2865322,240,18,458,4,2022-08-23
8507,132590,2848033,254,9,455,5,2023-03-16
8508,124835,2934576,285,34,452,6,2023-10-06
8509,120130,2992096,266,32,467,6,2023-11-09
8510,122065,2968807,248,61,467,5,2022-07-05
8511,123943,2677247,279,25,451,3,2023-07-02
8512,135691,2920241,245,26,459,5,2024-04-30
8513,136193,2590860,280,16,450,4,2023-11-09
8514,120222,2638897,271,8,459,3,2022-08-26
8515,132946,2798823,263,28,459,6,2022-08-08
8516,133010,2556748,264,9,455,6,2023-04-06
8517,128710,2507265,255,37,452,2,2024-04-13
8518,128824,2653760,244,55,459,6,2023-05-21
8519,135664,2881380,286,15,457,4,2023-08-27
8520,120172,2774043,250,13,466,4,2023-05-05
8521,126448,2634985,244,25,468,5,2023-04-13
8522,127846,2541030,244,12,460,1,2024-05-12
8523,126279,2617609,286,64,463,4,2023-02-23
8524,136950,2550223,244,46,465,3,2023-09-15
8525,123378,2873978,254,42,457,1,2022-10-02
8526,128426,2777614,276,30,465,3,2022-12-05
8527,124758,2782464,272,52,475,1,2023-01-07
8528,130389,2721581,250,67,466,5,2023-02-09
8529,135809,2881380,271,70,461,4,2023-02-27
8530,132776,2675636,250,9,458,1,2023-06-06
8531,120404,2967122,276,34,463,6,2023-07-18
8532,130202,2502092,285,5,467,6,2023-08-31
8533,126111,2623549,291,40,452,2,2023-07-19
8534,133750,2719360,265,39,466,2,2023-12-30
8535,133058,2592884,266,34,455,1,2024-06-05
8536,131876,2570134,295,48,473,2,2023-08-12
8537,121940,2761742,269,61,455,6,2023-05-05
8538,138252,2721636,261,65,461,2,2023-03-18
8539,127599,2944754,285,7,464,1,2022-09-01
8540,136053,2533152,250,3,458,6,2023-09-14
8541,121247,2990172,261,12,471,3,2023-09-24
8542,130122,2525940,285,26,468,3,2024-02-03
8543,122018,2830178,280,19,457,3,2022-11-02
8544,128293,2844448,245,59,463,2,2022-12-30
8545,121297,2774043,295,57,463,4,2022-09-03
8546,126638,2720462,272,27,459,6,2023-05-12
8547,133467,2809189,252,52,457,6,2024-04-29
8548,129814,2947062,240,49,472,5,2024-03-27
8549,121918,2625482,265,45,463,5,2023-10-27
8550,125082,2637833,281,48,458,3,2023-11-04
8551,131140,2626704,244,61,471,5,2024-02-22
8552,129444,2745038,277,12,453,5,2023-10-16
8553,135269,2594481,263,33,475,3,2022-08-18
8554,136750,2652992,286,52,470,1,2024-01-30
8555,131087,2612396,286,55,466,4,2022-10-22
8556,132849,2586777,250,48,469,4,2023-08-02
8557,126268,2854531,246,66,450,3,2023-06-20
8558,139241,2921209,250,24,457,1,2022-07-04
8559,121402,2652992,244,51,461,1,2022-09-18
8560,127061,2842503,248,31,465,3,2023-07-15
8561,135834,2557283,276,49,463,1,2023-02-05
8562,136117,2997741,244,47,459,1,2023-08-27
8563,131979,2884795,295,67,458,5,2023-06-03
8564,137698,2900496,252,45,475,3,2023-05-02
8565,131345,2679692,262,15,450,3,2022-08-13
8566,131184,2887020,289,3,470,5,2023-06-24
8567,135850,2893841,257,58,470,4,2022-06-22
8568,135699,2717066,281,47,452,3,2023-08-20
8569,120133,2557100,256,69,472,2,2022-06-17
8570,126312,2714741,283,33,458,4,2022-11-16
8571,123714,2789534,285,8,450,1,2023-04-13
8572,125792,2588585,280,66,475,2,2023-10-19
8573,136466,2906436,276,10,464,6,2023-10-23
8574,127577,2763976,291,53,467,6,2024-04-07
8575,129056,2733734,276,41,462,3,2022-12-19
8576,136555,2873109,264,63,473,6,2023-08-16
8577,126782,2896239,257,37,461,4,2024-02-03
8578,138384,2657014,265,39,463,5,2022-11-03
8579,133233,2856848,277,55,473,3,2024-03-07
8580,121749,2998930,278,28,453,1,2023-03-25
8581,130363,2855482,244,24,463,6,2023-07-10
8582,131942,2728691,289,2,453,1,2023-01-18
8583,139714,2620925,286,11,473,5,2023-07-24
8584,122441,2682723,266,61,456,2,2022-10-14
8585,137646,2622486,291,54,470,6,2023-04-17
8586,129825,2673422,276,1,464,1,2024-05-28
8587,128693,2978385,257,46,468,1,2022-09-11
8588,125863,2543829,250,29,465,1,2024-04-13
8589,123513,2965007,277,35,450,6,2022-09-22
8590,136316,2947719,271,3,451,2,2024-02-02
8591,125376,2712960,240,1,454,2,2023-06-06
8592,139727,2732709,275,44,462,3,2023-06-12
8593,135152,2749423,257,16,456,1,2023-09-05
8594,130738,2717523,286,42,453,1,2023-07-28
8595,137823,2710346,291,1,463,1,2023-01-22
8596,133560,2505444,245,48,468,3,2023-10-29
8597,121781,2725021,252,15,461,3,2022-07-03
8598,136323,2790575,281,60,469,5,2022-07-31
8599,136715,2777254,263,64,469,6,2022-09-25
8600,130509,2556935,250,7,455,4,2023-06-28
8601,133032,2893136,285,64,460,3,2023-04-21
8602,125523,2724931,257,59,467,5,2023-01-26
8603,137383,2550776,262,46,470,3,2023-10-28
8604,134322,2619254,245,19,460,4,2022-08-28
8605,123484,2563253,248,6,473,6,2024-02-15
8606,132203,2532003,265,52,457,3,2024-01-02
8607,125348,2747828,277,67,459,4,2023-05-14
8608,129948,2803481,262,11,454,4,2023-07-29
8609,126165,2809014,255,20,454,1,2024-06-03
8610,134821,2642350,257,58,458,4,2024-05-27
8611,123519,2622486,279,46,452,6,2023-07-02
8612,139616,2537842,254,24,470,3,2022-07-27
8613,131827,2901207,266,32,473,1,2022-07-18
8614,136274,2905558,244,9,453,1,2022-06-18
8615,123630,2932405,251,26,453,6,2024-04-26
8616,131578,2698360,269,22,461,2,2023-09-22
8617,127994,2854531,271,58,462,4,2022-09-04
8618,127660,2530536,276,5,467,2,2024-04-22
8619,129150,2987487,244,12,455,1,2023-01-29
8620,129209,2788836,277,41,460,1,2023-05-08
8621,138247,2893136,257,41,465,6,2023-03-17
8622,132955,2563811,261,27,468,1,2022-09-14
8623,138434,2623020,255,45,457,2,2022-07-20
8624,129334,2693482,266,69,465,3,2023-09-28
8625,134092,2916241,262,37,458,4,2024-04-26
8626,124109,2794902,281,35,450,1,2022-08-03
8627,136159,2638378,281,15,471,4,2022-12-18
8628,128323,2831860,265,13,457,4,2023-07-09
8629,131462,2710190,281,28,458,5,2022-09-05
8630,121873,2887285,275,32,455,4,2022-11-27
8631,138451,2946772,262,68,462,4,2023-05-08
8632,128875,2619254,277,63,452,4,2022-11-27
8633,131368,2944369,250,55,456,4,2024-06-01
8634,125782,2994029,240,70,454,5,2023-11-25
8635,123475,2826144,285,35,475,1,2022-10-15
8636,126463,2605241,269,58,459,2,2022-12-27
8637,127194,2686748,261,37,471,3,2022-10-19
8638,120373,2610219,265,66,451,2,2022-12-09
8639,120061,2612408,285,69,467,1,2024-03-10
8640,133591,2630076,244,34,468,6,2023-06-17
8641,125563,2668364,250,37,458,3,2024-04-06
8642,128462,2825632,264,46,467,4,2024-06-01
8643,138592,2576426,291,34,455,2,2023-03-06
8644,121258,2626252,240,51,469,6,2023-02-13
8645,138150,2547135,252,58,467,4,2024-02-06
8646,124127,2765945,286,9,453,1,2022-07-08
8647,131905,2554038,261,62,471,3,2022-07-06
8648,137738,2928482,248,53,459,6,2023-08-04
8649,123376,2653307,244,8,453,5,2023-04-04
8650,136553,2799182,295,51,473,4,2023-06-14
8651,135686,2609737,285,53,463,5,2022-09-28
8652,139045,2681686,286,29,471,6,2022-08-23
8653,134627,2517357,266,25,453,3,2023-12-26
8654,131157,2906330,285,25,466,5,2022-12-07
8655,125039,2883222,272,9,471,6,2023-01-05
